timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754005477924,1911,Login simultâneo,200,,Testes - 1000 acessos 1-32,text,true,,635,246,223,223,http://localhost:8080/api/auth/login,1911,0,1
1754005477942,1898,Login simultâneo,200,,Testes - 1000 acessos 1-34,text,true,,635,246,224,224,http://localhost:8080/api/auth/login,1898,0,1
1754005477918,1999,Login simultâneo,200,,Testes - 1000 acessos 1-31,text,true,,635,246,231,231,http://localhost:8080/api/auth/login,1999,0,1
1754005479385,584,Login simultâneo,200,,Testes - 1000 acessos 1-177,text,true,,635,246,237,237,http://localhost:8080/api/auth/login,584,0,5
1754005477939,2150,Login simultâneo,200,,Testes - 1000 acessos 1-33,text,true,,635,246,248,248,http://localhost:8080/api/auth/login,2150,0,0
1754005477955,2136,Login simultâneo,200,,Testes - 1000 acessos 1-35,text,true,,635,246,248,248,http://localhost:8080/api/auth/login,2136,0,1
1754005477975,2142,Login simultâneo,200,,Testes - 1000 acessos 1-37,text,true,,635,246,251,251,http://localhost:8080/api/auth/login,2142,0,1
1754005477967,2158,Login simultâneo,200,,Testes - 1000 acessos 1-36,text,true,,635,246,252,252,http://localhost:8080/api/auth/login,2158,0,0
1754005477996,2146,Login simultâneo,200,,Testes - 1000 acessos 1-39,text,true,,635,246,254,254,http://localhost:8080/api/auth/login,2146,0,0
1754005477989,2159,Login simultâneo,200,,Testes - 1000 acessos 1-38,text,true,,635,246,254,254,http://localhost:8080/api/auth/login,2159,0,1
1754005478003,2292,Login simultâneo,200,,Testes - 1000 acessos 1-40,text,true,,635,246,268,268,http://localhost:8080/api/auth/login,2292,0,0
1754005478024,2323,Login simultâneo,200,,Testes - 1000 acessos 1-42,text,true,,635,246,274,274,http://localhost:8080/api/auth/login,2323,0,1
1754005478011,2344,Login simultâneo,200,,Testes - 1000 acessos 1-41,text,true,,635,246,275,275,http://localhost:8080/api/auth/login,2344,0,0
1754005478033,2322,Login simultâneo,200,,Testes - 1000 acessos 1-43,text,true,,635,246,275,275,http://localhost:8080/api/auth/login,2322,0,0
1754005478043,2445,Login simultâneo,200,,Testes - 1000 acessos 1-44,text,true,,635,246,288,288,http://localhost:8080/api/auth/login,2445,0,2
1754005478058,2465,Login simultâneo,200,,Testes - 1000 acessos 1-45,text,true,,635,246,292,292,http://localhost:8080/api/auth/login,2465,0,0
1754005478084,2457,Login simultâneo,200,,Testes - 1000 acessos 1-48,text,true,,635,246,293,293,http://localhost:8080/api/auth/login,2457,0,1
1754005478069,2525,Login simultâneo,200,,Testes - 1000 acessos 1-46,text,true,,635,246,299,299,http://localhost:8080/api/auth/login,2525,0,0
1754005478111,2568,Login simultâneo,200,,Testes - 1000 acessos 1-51,text,true,,635,246,306,306,http://localhost:8080/api/auth/login,2568,0,1
1754005478072,2622,Login simultâneo,200,,Testes - 1000 acessos 1-47,text,true,,635,246,308,308,http://localhost:8080/api/auth/login,2622,0,1
1754005478131,2627,Login simultâneo,200,,Testes - 1000 acessos 1-53,text,true,,635,246,315,315,http://localhost:8080/api/auth/login,2627,0,0
1754005477720,3125,Login simultâneo,200,,Testes - 1000 acessos 1-12,text,true,,635,246,324,324,http://localhost:8080/api/auth/login,3125,0,1
1754005478092,2788,Login simultâneo,200,,Testes - 1000 acessos 1-49,text,true,,635,246,327,327,http://localhost:8080/api/auth/login,2788,0,0
1754005479644,1287,Login simultâneo,200,,Testes - 1000 acessos 1-204,text,true,,635,246,333,333,http://localhost:8080/api/auth/login,1287,0,2
1754005478145,2825,Login simultâneo,200,,Testes - 1000 acessos 1-54,text,true,,635,246,336,336,http://localhost:8080/api/auth/login,2825,0,3
1754005478170,2803,Login simultâneo,200,,Testes - 1000 acessos 1-57,text,true,,635,246,337,337,http://localhost:8080/api/auth/login,2803,0,0
1754005478151,2842,Login simultâneo,200,,Testes - 1000 acessos 1-55,text,true,,635,246,339,339,http://localhost:8080/api/auth/login,2842,0,0
1754005478161,2909,Login simultâneo,200,,Testes - 1000 acessos 1-56,text,true,,635,246,346,346,http://localhost:8080/api/auth/login,2908,0,0
1754005478198,2923,Login simultâneo,200,,Testes - 1000 acessos 1-59,text,true,,635,246,352,352,http://localhost:8080/api/auth/login,2923,0,3
1754005478182,2995,Login simultâneo,200,,Testes - 1000 acessos 1-58,text,true,,635,246,357,357,http://localhost:8080/api/auth/login,2995,0,0
1754005478204,3107,Login simultâneo,200,,Testes - 1000 acessos 1-60,text,true,,635,246,371,371,http://localhost:8080/api/auth/login,3106,0,7
1754005478210,3117,Login simultâneo,200,,Testes - 1000 acessos 1-61,text,true,,635,246,372,372,http://localhost:8080/api/auth/login,3117,0,1
1754005478282,3078,Login simultâneo,200,,Testes - 1000 acessos 1-68,text,true,,635,246,375,375,http://localhost:8080/api/auth/login,3078,0,1
1754005478274,3122,Login simultâneo,200,,Testes - 1000 acessos 1-67,text,true,,635,246,379,379,http://localhost:8080/api/auth/login,3122,0,19
1754005478343,3071,Login simultâneo,200,,Testes - 1000 acessos 1-72,text,true,,635,246,381,381,http://localhost:8080/api/auth/login,3071,0,0
1754005478303,3135,Login simultâneo,200,,Testes - 1000 acessos 1-62,text,true,,635,246,383,383,http://localhost:8080/api/auth/login,3135,0,0
1754005479820,1630,Login simultâneo,200,,Testes - 1000 acessos 1-222,text,true,,635,246,384,384,http://localhost:8080/api/auth/login,1630,0,3
1754005478282,3174,Login simultâneo,200,,Testes - 1000 acessos 1-66,text,true,,635,246,385,385,http://localhost:8080/api/auth/login,3174,0,1
1754005478306,3232,Login simultâneo,200,,Testes - 1000 acessos 1-70,text,true,,635,246,393,393,http://localhost:8080/api/auth/login,3232,0,0
1754005478335,3309,Login simultâneo,200,,Testes - 1000 acessos 1-73,text,true,,635,246,404,404,http://localhost:8080/api/auth/login,3309,0,1
1754005478290,3470,Login simultâneo,200,,Testes - 1000 acessos 1-65,text,true,,635,246,416,416,http://localhost:8080/api/auth/login,3470,0,0
1754005478299,3477,Login simultâneo,200,,Testes - 1000 acessos 1-63,text,true,,635,246,417,417,http://localhost:8080/api/auth/login,3477,0,1
1754005478311,3483,Login simultâneo,200,,Testes - 1000 acessos 1-71,text,true,,635,246,418,418,http://localhost:8080/api/auth/login,3483,0,0
1754005478297,3498,Login simultâneo,200,,Testes - 1000 acessos 1-64,text,true,,635,246,418,418,http://localhost:8080/api/auth/login,3498,0,1
1754005478405,3430,Login simultâneo,200,,Testes - 1000 acessos 1-79,text,true,,635,246,423,423,http://localhost:8080/api/auth/login,3430,0,1
1754005478347,3531,Login simultâneo,200,,Testes - 1000 acessos 1-74,text,true,,635,246,427,427,http://localhost:8080/api/auth/login,3531,0,9
1754005477841,4060,Login simultâneo,200,,Testes - 1000 acessos 1-24,text,true,,635,246,430,430,http://localhost:8080/api/auth/login,4060,0,1
1754005478416,3489,Login simultâneo,200,,Testes - 1000 acessos 1-81,text,true,,635,246,430,430,http://localhost:8080/api/auth/login,3489,0,0
1754005479952,2028,Login simultâneo,200,,Testes - 1000 acessos 1-235,text,true,,635,246,437,437,http://localhost:8080/api/auth/login,2028,0,1
1754005478401,3741,Login simultâneo,200,,Testes - 1000 acessos 1-80,text,true,,635,246,453,453,http://localhost:8080/api/auth/login,3741,0,0
1754005478431,3716,Login simultâneo,200,,Testes - 1000 acessos 1-83,text,true,,635,246,453,453,http://localhost:8080/api/auth/login,3716,0,8
1754005478358,3849,Login simultâneo,200,,Testes - 1000 acessos 1-75,text,true,,635,246,460,460,http://localhost:8080/api/auth/login,3849,0,15
1754005478451,3811,Login simultâneo,200,,Testes - 1000 acessos 1-84,text,true,,635,246,466,466,http://localhost:8080/api/auth/login,3811,0,0
1754005478395,3867,Login simultâneo,200,,Testes - 1000 acessos 1-78,text,true,,635,246,466,466,http://localhost:8080/api/auth/login,3867,0,17
1754005478466,3875,Login simultâneo,200,,Testes - 1000 acessos 1-82,text,true,,635,246,474,474,http://localhost:8080/api/auth/login,3875,0,1
1754005478469,3911,Login simultâneo,200,,Testes - 1000 acessos 1-86,text,true,,635,246,478,478,http://localhost:8080/api/auth/login,3911,0,20
1754005478495,3885,Login simultâneo,200,,Testes - 1000 acessos 1-88,text,true,,635,246,478,478,http://localhost:8080/api/auth/login,3885,0,1
1754005478480,3907,Login simultâneo,200,,Testes - 1000 acessos 1-87,text,true,,635,246,478,478,http://localhost:8080/api/auth/login,3907,0,0
1754005478511,3927,Login simultâneo,200,,Testes - 1000 acessos 1-85,text,true,,635,246,483,483,http://localhost:8080/api/auth/login,3927,0,1
1754005478514,4049,Login simultâneo,200,,Testes - 1000 acessos 1-90,text,true,,635,246,496,496,http://localhost:8080/api/auth/login,4049,0,1
1754005478517,4063,Login simultâneo,200,,Testes - 1000 acessos 1-91,text,true,,635,246,498,498,http://localhost:8080/api/auth/login,4063,0,0
1754005478510,4103,Login simultâneo,200,,Testes - 1000 acessos 1-89,text,true,,635,246,501,501,http://localhost:8080/api/auth/login,4103,0,0
1754005478543,4187,Login simultâneo,200,,Testes - 1000 acessos 1-94,text,true,,635,246,512,512,http://localhost:8080/api/auth/login,4187,0,1
1754005478540,4223,Login simultâneo,200,,Testes - 1000 acessos 1-93,text,true,,635,246,516,516,http://localhost:8080/api/auth/login,4223,0,1
1754005478524,4241,Login simultâneo,200,,Testes - 1000 acessos 1-92,text,true,,635,246,516,516,http://localhost:8080/api/auth/login,4241,0,0
1754005478563,4213,Login simultâneo,200,,Testes - 1000 acessos 1-96,text,true,,635,246,517,517,http://localhost:8080/api/auth/login,4213,0,1
1754005478583,4245,Login simultâneo,200,,Testes - 1000 acessos 1-98,text,true,,635,246,522,522,http://localhost:8080/api/auth/login,4245,0,4
1754005478558,4270,Login simultâneo,200,,Testes - 1000 acessos 1-95,text,true,,635,246,522,522,http://localhost:8080/api/auth/login,4270,0,1
1754005478571,4282,Login simultâneo,200,,Testes - 1000 acessos 1-97,text,true,,635,246,525,525,http://localhost:8080/api/auth/login,4282,0,0
1754005478592,4408,Login simultâneo,200,,Testes - 1000 acessos 1-99,text,true,,635,246,539,539,http://localhost:8080/api/auth/login,4408,0,0
1754005478620,4468,Login simultâneo,200,,Testes - 1000 acessos 1-102,text,true,,635,246,548,548,http://localhost:8080/api/auth/login,4468,0,1
1754005478634,4511,Login simultâneo,200,,Testes - 1000 acessos 1-103,text,true,,635,246,554,554,http://localhost:8080/api/auth/login,4511,0,0
1754005478646,4549,Login simultâneo,200,,Testes - 1000 acessos 1-104,text,true,,635,246,559,559,http://localhost:8080/api/auth/login,4549,0,0
1754005478603,4607,Login simultâneo,200,,Testes - 1000 acessos 1-100,text,true,,635,246,560,560,http://localhost:8080/api/auth/login,4607,0,1
1754005478685,4534,Login simultâneo,200,,Testes - 1000 acessos 1-108,text,true,,635,246,561,561,http://localhost:8080/api/auth/login,4534,0,1
1754005478614,4647,Login simultâneo,200,,Testes - 1000 acessos 1-101,text,true,,635,246,566,566,http://localhost:8080/api/auth/login,4647,0,1
1754005478664,4613,Login simultâneo,200,,Testes - 1000 acessos 1-106,text,true,,635,246,567,567,http://localhost:8080/api/auth/login,4613,0,5
1754005478673,4635,Login simultâneo,200,,Testes - 1000 acessos 1-107,text,true,,635,246,570,570,http://localhost:8080/api/auth/login,4635,0,1
1754005478702,4687,Login simultâneo,200,,Testes - 1000 acessos 1-109,text,true,,635,246,578,578,http://localhost:8080/api/auth/login,4687,0,1
1754005478744,4777,Login simultâneo,200,,Testes - 1000 acessos 1-114,text,true,,635,246,592,592,http://localhost:8080/api/auth/login,4777,0,0
1754005478754,4780,Login simultâneo,200,,Testes - 1000 acessos 1-115,text,true,,635,246,592,592,http://localhost:8080/api/auth/login,4780,0,6
1754005478741,4871,Login simultâneo,200,,Testes - 1000 acessos 1-111,text,true,,635,246,600,600,http://localhost:8080/api/auth/login,4871,0,0
1754005478737,4889,Login simultâneo,200,,Testes - 1000 acessos 1-113,text,true,,635,246,602,602,http://localhost:8080/api/auth/login,4888,0,1
1754005478709,5024,Login simultâneo,200,,Testes - 1000 acessos 1-110,text,true,,635,246,613,613,http://localhost:8080/api/auth/login,5024,0,0
1754005478756,4991,Login simultâneo,200,,Testes - 1000 acessos 1-112,text,true,,635,246,614,614,http://localhost:8080/api/auth/login,4991,0,1
1754005478765,5036,Login simultâneo,200,,Testes - 1000 acessos 1-116,text,true,,635,246,620,620,http://localhost:8080/api/auth/login,5036,0,2
1754005478785,5033,Login simultâneo,200,,Testes - 1000 acessos 1-118,text,true,,635,246,621,621,http://localhost:8080/api/auth/login,5033,0,1
1754005478815,5075,Login simultâneo,200,,Testes - 1000 acessos 1-120,text,true,,635,246,628,628,http://localhost:8080/api/auth/login,5075,0,7
1754005478796,5102,Login simultâneo,200,,Testes - 1000 acessos 1-119,text,true,,635,246,629,629,http://localhost:8080/api/auth/login,5102,0,1
1754005478812,5188,Login simultâneo,200,,Testes - 1000 acessos 1-121,text,true,,635,246,640,640,http://localhost:8080/api/auth/login,5188,0,14
1754005478793,5208,Login simultâneo,200,,Testes - 1000 acessos 1-117,text,true,,635,246,640,640,http://localhost:8080/api/auth/login,5208,0,0
1754005478866,5267,Login simultâneo,200,,Testes - 1000 acessos 1-126,text,true,,635,246,653,653,http://localhost:8080/api/auth/login,5267,0,1
1754005478825,5365,Login simultâneo,200,,Testes - 1000 acessos 1-122,text,true,,635,246,658,658,http://localhost:8080/api/auth/login,5365,0,2
1754005478842,5404,Login simultâneo,200,,Testes - 1000 acessos 1-123,text,true,,635,246,664,664,http://localhost:8080/api/auth/login,5404,0,0
1754005478866,5383,Login simultâneo,200,,Testes - 1000 acessos 1-125,text,true,,635,246,664,664,http://localhost:8080/api/auth/login,5383,0,1
1754005478872,5445,Login simultâneo,200,,Testes - 1000 acessos 1-127,text,true,,635,246,671,671,http://localhost:8080/api/auth/login,5445,0,2
1754005478869,5478,Login simultâneo,200,,Testes - 1000 acessos 1-124,text,true,,635,246,674,674,http://localhost:8080/api/auth/login,5478,0,10
1754005477853,6622,Login simultâneo,200,,Testes - 1000 acessos 1-25,text,true,,635,246,687,687,http://localhost:8080/api/auth/login,6622,0,1
1754005478911,5564,Login simultâneo,200,,Testes - 1000 acessos 1-131,text,true,,635,246,687,687,http://localhost:8080/api/auth/login,5564,0,4
1754005478950,5546,Login simultâneo,200,,Testes - 1000 acessos 1-135,text,true,,635,246,689,689,http://localhost:8080/api/auth/login,5546,0,1
1754005478881,5624,Login simultâneo,200,,Testes - 1000 acessos 1-128,text,true,,635,246,689,689,http://localhost:8080/api/auth/login,5624,0,3
1754005478895,5620,Login simultâneo,200,,Testes - 1000 acessos 1-129,text,true,,635,246,691,691,http://localhost:8080/api/auth/login,5620,0,1
1754005479001,5530,Listar restaurantes,200,,Testes - 1000 acessos 1-77,text,true,,2872,396,692,692,http://localhost:8080/api/restaurantes,5530,0,0
1754005478945,5752,Login simultâneo,200,,Testes - 1000 acessos 1-134,text,true,,635,246,709,709,http://localhost:8080/api/auth/login,5752,0,0
1754005478904,5800,Login simultâneo,200,,Testes - 1000 acessos 1-130,text,true,,635,246,710,710,http://localhost:8080/api/auth/login,5800,0,11
1754005478931,5898,Login simultâneo,200,,Testes - 1000 acessos 1-133,text,true,,635,246,722,722,http://localhost:8080/api/auth/login,5898,0,0
1754005478971,5866,Login simultâneo,200,,Testes - 1000 acessos 1-137,text,true,,635,246,723,723,http://localhost:8080/api/auth/login,5866,0,0
1754005478960,5944,Login simultâneo,200,,Testes - 1000 acessos 1-136,text,true,,635,246,730,730,http://localhost:8080/api/auth/login,5944,0,0
1754005478991,5931,Login simultâneo,200,,Testes - 1000 acessos 1-139,text,true,,635,246,732,732,http://localhost:8080/api/auth/login,5931,0,1
1754005479015,5950,Login simultâneo,200,,Testes - 1000 acessos 1-141,text,true,,635,246,736,736,http://localhost:8080/api/auth/login,5950,0,5
1754005479025,5957,Login simultâneo,200,,Testes - 1000 acessos 1-142,text,true,,635,246,737,737,http://localhost:8080/api/auth/login,5957,0,1
1754005479008,6051,Login simultâneo,200,,Testes - 1000 acessos 1-138,text,true,,635,246,745,745,http://localhost:8080/api/auth/login,6051,0,0
1754005479009,6129,Login simultâneo,200,,Testes - 1000 acessos 1-140,text,true,,635,246,753,753,http://localhost:8080/api/auth/login,6129,0,0
1754005479031,6135,Login simultâneo,200,,Testes - 1000 acessos 1-143,text,true,,635,246,756,756,http://localhost:8080/api/auth/login,6135,0,0
1754005480476,4726,Login simultâneo,200,,Testes - 1000 acessos 1-287,text,true,,635,246,760,760,http://localhost:8080/api/auth/login,4726,0,0
1754005480489,4781,Login simultâneo,200,,Testes - 1000 acessos 1-288,text,true,,635,246,766,766,http://localhost:8080/api/auth/login,4781,0,0
1754005479056,6407,Login simultâneo,200,,Testes - 1000 acessos 1-145,text,true,,635,246,769,769,http://localhost:8080/api/auth/login,6407,0,0
1754005479045,6432,Login simultâneo,200,,Testes - 1000 acessos 1-144,text,true,,635,246,780,780,http://localhost:8080/api/auth/login,6432,0,6
1754005479087,6437,Login simultâneo,200,,Testes - 1000 acessos 1-148,text,true,,635,246,792,792,http://localhost:8080/api/auth/login,6437,0,0
1754005479131,6404,Login simultâneo,200,,Testes - 1000 acessos 1-151,text,true,,635,246,793,793,http://localhost:8080/api/auth/login,6404,0,2
1754005479131,6419,Login simultâneo,200,,Testes - 1000 acessos 1-153,text,true,,635,246,795,795,http://localhost:8080/api/auth/login,6419,0,1
1754005479129,6447,Login simultâneo,200,,Testes - 1000 acessos 1-152,text,true,,635,246,797,797,http://localhost:8080/api/auth/login,6447,0,4
1754005479142,6544,Login simultâneo,200,,Testes - 1000 acessos 1-154,text,true,,635,246,808,808,http://localhost:8080/api/auth/login,6544,0,1
1754005479063,6649,Login simultâneo,200,,Testes - 1000 acessos 1-146,text,true,,635,246,809,809,http://localhost:8080/api/auth/login,6649,0,2
1754005479110,6627,Login simultâneo,200,,Testes - 1000 acessos 1-150,text,true,,635,246,813,813,http://localhost:8080/api/auth/login,6627,0,0
1754005479193,6596,Login simultâneo,200,,Testes - 1000 acessos 1-158,text,true,,635,246,818,818,http://localhost:8080/api/auth/login,6596,0,1
1754005479098,6762,Login simultâneo,200,,Testes - 1000 acessos 1-149,text,true,,635,246,826,826,http://localhost:8080/api/auth/login,6762,0,1
1754005479200,6723,Login simultâneo,200,,Testes - 1000 acessos 1-160,text,true,,635,246,831,831,http://localhost:8080/api/auth/login,6723,0,1
1754005479169,6812,Login simultâneo,200,,Testes - 1000 acessos 1-156,text,true,,635,246,837,837,http://localhost:8080/api/auth/login,6812,0,1
1754005479182,6863,Login simultâneo,200,,Testes - 1000 acessos 1-157,text,true,,635,246,844,844,http://localhost:8080/api/auth/login,6863,0,1
1754005479156,6941,Login simultâneo,200,,Testes - 1000 acessos 1-155,text,true,,635,246,849,849,http://localhost:8080/api/auth/login,6941,0,1
1754005480630,5508,Login simultâneo,200,,Testes - 1000 acessos 1-302,text,true,,635,246,853,853,http://localhost:8080/api/auth/login,5508,0,0
1754005479253,6906,Login simultâneo,200,,Testes - 1000 acessos 1-162,text,true,,635,246,855,855,http://localhost:8080/api/auth/login,6906,0,2
1754005479207,6961,Login simultâneo,200,,Testes - 1000 acessos 1-159,text,true,,635,246,856,856,http://localhost:8080/api/auth/login,6960,0,0
1754005479236,7006,Login simultâneo,200,,Testes - 1000 acessos 1-163,text,true,,635,246,864,864,http://localhost:8080/api/auth/login,7006,0,0
1754005479334,6951,Login simultâneo,200,,Testes - 1000 acessos 1-173,text,true,,635,246,868,868,http://localhost:8080/api/auth/login,6951,0,0
1754005479326,6964,Login simultâneo,200,,Testes - 1000 acessos 1-172,text,true,,635,246,868,868,http://localhost:8080/api/auth/login,6964,0,1
1754005479242,7231,Login simultâneo,200,,Testes - 1000 acessos 1-164,text,true,,635,246,886,886,http://localhost:8080/api/auth/login,7231,0,0
1754005479283,7219,Login simultâneo,200,,Testes - 1000 acessos 1-168,text,true,,635,246,889,889,http://localhost:8080/api/auth/login,7219,0,0
1754005479263,7265,Login simultâneo,200,,Testes - 1000 acessos 1-166,text,true,,635,246,892,892,http://localhost:8080/api/auth/login,7264,0,0
1754005479293,7253,Login simultâneo,200,,Testes - 1000 acessos 1-169,text,true,,635,246,894,894,http://localhost:8080/api/auth/login,7253,0,3
1754005479228,7371,Login simultâneo,200,,Testes - 1000 acessos 1-161,text,true,,635,246,900,900,http://localhost:8080/api/auth/login,7371,0,0
1754005479304,7295,Login simultâneo,200,,Testes - 1000 acessos 1-170,text,true,,635,246,900,900,http://localhost:8080/api/auth/login,7295,0,1
1754005480711,5913,Login simultâneo,200,,Testes - 1000 acessos 1-311,text,true,,635,246,902,902,http://localhost:8080/api/auth/login,5913,0,0
1754005479251,7388,Login simultâneo,200,,Testes - 1000 acessos 1-165,text,true,,635,246,903,903,http://localhost:8080/api/auth/login,7388,0,0
1754005480731,6039,Login simultâneo,200,,Testes - 1000 acessos 1-313,text,true,,635,246,917,917,http://localhost:8080/api/auth/login,6039,0,0
1754005479316,7479,Login simultâneo,200,,Testes - 1000 acessos 1-171,text,true,,635,246,919,919,http://localhost:8080/api/auth/login,7479,0,1
1754005477928,8929,Login simultâneo,200,,Testes - 1000 acessos 1-29,text,true,,635,246,925,925,http://localhost:8080/api/auth/login,8929,0,9
1754005479369,7534,Login simultâneo,200,,Testes - 1000 acessos 1-176,text,true,,635,246,930,930,http://localhost:8080/api/auth/login,7534,0,12
1754005479398,7512,Login simultâneo,200,,Testes - 1000 acessos 1-179,text,true,,635,246,930,930,http://localhost:8080/api/auth/login,7512,0,1
1754005480846,6068,Listar restaurantes,200,,Testes - 1000 acessos 1-12,text,true,,2872,396,931,931,http://localhost:8080/api/restaurantes,6068,0,0
1754005479342,7674,Login simultâneo,200,,Testes - 1000 acessos 1-174,text,true,,635,246,941,941,http://localhost:8080/api/auth/login,7674,0,1
1754005480780,6319,Login simultâneo,200,,Testes - 1000 acessos 1-318,text,true,,635,246,949,949,http://localhost:8080/api/auth/login,6319,0,0
1754005479402,7697,Login simultâneo,200,,Testes - 1000 acessos 1-180,text,true,,635,246,949,949,http://localhost:8080/api/auth/login,7696,0,1
1754005479474,7628,Login simultâneo,200,,Testes - 1000 acessos 1-187,text,true,,635,246,950,950,http://localhost:8080/api/auth/login,7628,0,4
1754005479436,7746,Login simultâneo,200,,Testes - 1000 acessos 1-183,text,true,,635,246,957,957,http://localhost:8080/api/auth/login,7746,0,1
1754005479381,7822,Login simultâneo,200,,Testes - 1000 acessos 1-178,text,true,,635,246,960,960,http://localhost:8080/api/auth/login,7822,0,1
1754005479420,7825,Login simultâneo,200,,Testes - 1000 acessos 1-182,text,true,,635,246,964,964,http://localhost:8080/api/auth/login,7825,0,1
1754005479413,7897,Login simultâneo,200,,Testes - 1000 acessos 1-181,text,true,,635,246,970,970,http://localhost:8080/api/auth/login,7897,0,7
1754005479551,7766,Login simultâneo,200,,Testes - 1000 acessos 1-194,text,true,,635,246,971,971,http://localhost:8080/api/auth/login,7766,0,1
1754005479466,7875,Login simultâneo,200,,Testes - 1000 acessos 1-186,text,true,,635,246,973,973,http://localhost:8080/api/auth/login,7874,0,1
1754005479465,8016,Login simultâneo,200,,Testes - 1000 acessos 1-185,text,true,,635,246,986,986,http://localhost:8080/api/auth/login,8016,0,1
1754005479611,7887,Login simultâneo,200,,Testes - 1000 acessos 1-201,text,true,,635,246,988,988,http://localhost:8080/api/auth/login,7886,0,0
