timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754004379454,82,Listar restaurantes,200,,Testes - 200 acessos 1-21,text,true,,2872,396,15,15,http://localhost:8080/api/restaurantes,69,0,0
1754004379075,468,Login simultâneo,200,,Testes - 200 acessos 1-23,text,true,,635,246,15,15,http://localhost:8080/api/auth/login,468,0,1
1754004379487,79,Criação de pedidos,201,,Testes - 200 acessos 1-19,text,true,,771,706,15,15,http://localhost:8080/api/pedidos,79,0,0
1754004379469,104,Criação de pedidos,201,,Testes - 200 acessos 1-18,text,true,,771,706,15,15,http://localhost:8080/api/pedidos,104,0,0
1754004379467,127,Listar restaurantes,200,,Testes - 200 acessos 1-22,text,true,,2872,396,16,16,http://localhost:8080/api/restaurantes,126,0,0
1754004379536,77,Criação de pedidos,201,,Testes - 200 acessos 1-21,text,true,,771,706,16,16,http://localhost:8080/api/pedidos,65,0,0
1754004379508,105,Listar restaurantes,200,,Testes - 200 acessos 1-20,text,true,,2872,396,16,16,http://localhost:8080/api/restaurantes,105,0,0
1754004379544,76,Listar restaurantes,200,,Testes - 200 acessos 1-23,text,true,,2872,396,16,16,http://localhost:8080/api/restaurantes,76,0,0
1754004379125,546,Login simultâneo,200,,Testes - 200 acessos 1-24,text,true,,635,246,17,17,http://localhost:8080/api/auth/login,546,0,1
1754004379225,446,Login simultâneo,200,,Testes - 200 acessos 1-26,text,true,,635,246,17,17,http://localhost:8080/api/auth/login,446,0,1
1754004379566,123,Consulta de Pedidos,200,,Testes - 200 acessos 1-19,text,true,,861,393,18,18,http://localhost:8080/api/pedidos/1,123,0,0
1754004379574,122,Consulta de Pedidos,200,,Testes - 200 acessos 1-18,text,true,,861,393,17,17,http://localhost:8080/api/pedidos/1,122,0,0
1754004379594,119,Criação de pedidos,201,,Testes - 200 acessos 1-22,text,true,,771,706,16,16,http://localhost:8080/api/pedidos,114,0,0
1754004379621,101,Criação de pedidos,201,,Testes - 200 acessos 1-23,text,true,,771,706,16,16,http://localhost:8080/api/pedidos,101,0,0
1754004379180,557,Login simultâneo,200,,Testes - 200 acessos 1-25,text,true,,635,246,17,17,http://localhost:8080/api/auth/login,557,0,1
1754004379613,132,Criação de pedidos,201,,Testes - 200 acessos 1-20,text,true,,771,706,17,17,http://localhost:8080/api/pedidos,132,0,0
1754004379613,143,Consulta de Pedidos,200,,Testes - 200 acessos 1-21,text,true,,861,393,17,17,http://localhost:8080/api/pedidos/1,143,0,0
1754004379275,495,Login simultâneo,200,,Testes - 200 acessos 1-27,text,true,,635,246,16,16,http://localhost:8080/api/auth/login,495,0,1
1754004379681,123,Listar restaurantes,200,,Testes - 200 acessos 1-26,text,true,,2872,396,17,17,http://localhost:8080/api/restaurantes,123,0,0
1754004379713,93,Consulta de Pedidos,200,,Testes - 200 acessos 1-22,text,true,,861,393,17,17,http://localhost:8080/api/pedidos/1,91,0,0
1754004379723,91,Consulta de Pedidos,200,,Testes - 200 acessos 1-23,text,true,,861,393,16,16,http://localhost:8080/api/pedidos/1,91,0,0
1754004379672,180,Listar restaurantes,200,,Testes - 200 acessos 1-24,text,true,,2872,396,16,16,http://localhost:8080/api/restaurantes,180,0,0
1754004379738,132,Listar restaurantes,200,,Testes - 200 acessos 1-25,text,true,,2872,396,16,16,http://localhost:8080/api/restaurantes,132,0,0
1754004379746,140,Consulta de Pedidos,200,,Testes - 200 acessos 1-20,text,true,,861,393,17,17,http://localhost:8080/api/pedidos/1,136,0,0
1754004379425,493,Login simultâneo,200,,Testes - 200 acessos 1-30,text,true,,635,246,16,16,http://localhost:8080/api/auth/login,493,0,1
1754004379773,169,Listar restaurantes,200,,Testes - 200 acessos 1-27,text,true,,2872,396,17,17,http://localhost:8080/api/restaurantes,169,0,0
1754004379375,568,Login simultâneo,200,,Testes - 200 acessos 1-29,text,true,,635,246,17,17,http://localhost:8080/api/auth/login,568,0,0
1754004379804,176,Criação de pedidos,201,,Testes - 200 acessos 1-26,text,true,,771,706,18,18,http://localhost:8080/api/pedidos,176,0,0
1754004379325,662,Login simultâneo,200,,Testes - 200 acessos 1-28,text,true,,635,246,18,18,http://localhost:8080/api/auth/login,662,0,1
1754004379852,180,Criação de pedidos,201,,Testes - 200 acessos 1-24,text,true,,771,706,19,19,http://localhost:8080/api/pedidos,175,0,0
1754004379526,552,Login simultâneo,200,,Testes - 200 acessos 1-32,text,true,,635,246,20,20,http://localhost:8080/api/auth/login,552,0,1
1754004379944,144,Listar restaurantes,200,,Testes - 200 acessos 1-29,text,true,,2872,396,20,20,http://localhost:8080/api/restaurantes,144,0,0
1754004379477,624,Login simultâneo,200,,Testes - 200 acessos 1-31,text,true,,635,246,20,20,http://localhost:8080/api/auth/login,624,0,0
1754004379870,278,Criação de pedidos,201,,Testes - 200 acessos 1-25,text,true,,771,706,21,21,http://localhost:8080/api/pedidos,278,0,0
1754004379919,271,Listar restaurantes,200,,Testes - 200 acessos 1-30,text,true,,2872,396,22,22,http://localhost:8080/api/restaurantes,252,0,0
1754004379577,626,Login simultâneo,200,,Testes - 200 acessos 1-33,text,true,,635,246,22,22,http://localhost:8080/api/auth/login,626,0,0
1754004379725,497,Login simultâneo,200,,Testes - 200 acessos 1-36,text,true,,635,246,22,22,http://localhost:8080/api/auth/login,497,0,1
1754004379627,683,Login simultâneo,200,,Testes - 200 acessos 1-34,text,true,,635,246,24,24,http://localhost:8080/api/auth/login,683,0,0
1754004379981,350,Consulta de Pedidos,200,,Testes - 200 acessos 1-26,text,true,,861,393,25,25,http://localhost:8080/api/pedidos/1,345,0,0
1754004379675,684,Login simultâneo,200,,Testes - 200 acessos 1-35,text,true,,635,246,24,24,http://localhost:8080/api/auth/login,684,0,1
1754004379942,433,Criação de pedidos,201,,Testes - 200 acessos 1-27,text,true,,770,706,25,25,http://localhost:8080/api/pedidos,433,0,0
1754004379776,605,Login simultâneo,200,,Testes - 200 acessos 1-37,text,true,,635,246,25,25,http://localhost:8080/api/auth/login,605,0,0
1754004379988,396,Listar restaurantes,200,,Testes - 200 acessos 1-28,text,true,,2872,396,25,25,http://localhost:8080/api/restaurantes,393,0,0
1754004380032,364,Consulta de Pedidos,200,,Testes - 200 acessos 1-24,text,true,,861,393,25,25,http://localhost:8080/api/pedidos/1,363,0,0
1754004380078,339,Listar restaurantes,200,,Testes - 200 acessos 1-32,text,true,,2872,396,24,24,http://localhost:8080/api/restaurantes,325,0,0
1754004379876,587,Login simultâneo,200,,Testes - 200 acessos 1-39,text,true,,635,246,25,25,http://localhost:8080/api/auth/login,587,0,0
1754004380088,432,Criação de pedidos,201,,Testes - 200 acessos 1-29,text,true,,771,706,26,26,http://localhost:8080/api/pedidos,428,0,0
1754004379825,717,Login simultâneo,200,,Testes - 200 acessos 1-38,text,true,,635,246,27,27,http://localhost:8080/api/auth/login,717,0,1
1754004380149,404,Consulta de Pedidos,200,,Testes - 200 acessos 1-25,text,true,,861,393,27,27,http://localhost:8080/api/pedidos/1,404,0,0
1754004379927,635,Login simultâneo,200,,Testes - 200 acessos 1-40,text,true,,635,246,26,26,http://localhost:8080/api/auth/login,635,0,0
1754004379978,586,Login simultâneo,200,,Testes - 200 acessos 1-41,text,true,,635,246,26,26,http://localhost:8080/api/auth/login,586,0,1
1754004380102,462,Listar restaurantes,200,,Testes - 200 acessos 1-31,text,true,,2872,396,26,26,http://localhost:8080/api/restaurantes,462,0,0
1754004380203,382,Listar restaurantes,200,,Testes - 200 acessos 1-33,text,true,,2872,396,27,27,http://localhost:8080/api/restaurantes,373,0,0
1754004380382,204,Listar restaurantes,200,,Testes - 200 acessos 1-37,text,true,,2872,396,27,27,http://localhost:8080/api/restaurantes,204,0,0
1754004380190,426,Criação de pedidos,201,,Testes - 200 acessos 1-30,text,true,,771,706,27,27,http://localhost:8080/api/pedidos,426,0,0
1754004380311,305,Listar restaurantes,200,,Testes - 200 acessos 1-34,text,true,,2872,396,27,27,http://localhost:8080/api/restaurantes,305,0,0
1754004380077,572,Login simultâneo,200,,Testes - 200 acessos 1-43,text,true,,635,246,28,28,http://localhost:8080/api/auth/login,572,0,1
1754004380025,681,Login simultâneo,200,,Testes - 200 acessos 1-42,text,true,,635,246,29,29,http://localhost:8080/api/auth/login,681,0,1
1754004380125,591,Login simultâneo,200,,Testes - 200 acessos 1-44,text,true,,635,246,29,29,http://localhost:8080/api/auth/login,591,0,1
1754004380376,375,Consulta de Pedidos,200,,Testes - 200 acessos 1-27,text,true,,861,393,30,30,http://localhost:8080/api/pedidos/1,374,0,0
1754004380222,556,Listar restaurantes,200,,Testes - 200 acessos 1-36,text,true,,2872,396,30,30,http://localhost:8080/api/restaurantes,543,0,0
1754004380376,455,Login simultâneo,200,,Testes - 200 acessos 1-49,text,true,,635,246,31,31,http://localhost:8080/api/auth/login,454,0,0
1754004380384,468,Criação de pedidos,201,,Testes - 200 acessos 1-28,text,true,,771,706,31,31,http://localhost:8080/api/pedidos,458,0,0
1754004380359,505,Listar restaurantes,200,,Testes - 200 acessos 1-35,text,true,,2872,396,31,31,http://localhost:8080/api/restaurantes,505,0,0
1754004380565,300,Listar restaurantes,200,,Testes - 200 acessos 1-41,text,true,,2872,396,31,31,http://localhost:8080/api/restaurantes,300,0,0
1754004380176,690,Login simultâneo,200,,Testes - 200 acessos 1-45,text,true,,635,246,31,31,http://localhost:8080/api/auth/login,690,0,1
1754004380417,491,Criação de pedidos,201,,Testes - 200 acessos 1-32,text,true,,771,706,32,32,http://localhost:8080/api/pedidos,489,0,0
1754004380326,599,Login simultâneo,200,,Testes - 200 acessos 1-48,text,true,,635,246,32,32,http://localhost:8080/api/auth/login,599,0,0
1754004380275,670,Login simultâneo,200,,Testes - 200 acessos 1-47,text,true,,635,246,33,33,http://localhost:8080/api/auth/login,670,0,1
1754004380520,427,Consulta de Pedidos,200,,Testes - 200 acessos 1-29,text,true,,861,393,33,33,http://localhost:8080/api/pedidos/1,409,0,0
1754004380542,452,Listar restaurantes,200,,Testes - 200 acessos 1-38,text,true,,2872,396,33,33,http://localhost:8080/api/restaurantes,448,0,0
1754004380563,443,Listar restaurantes,200,,Testes - 200 acessos 1-40,text,true,,2872,396,33,33,http://localhost:8080/api/restaurantes,442,0,0
1754004380575,482,Login simultâneo,200,,Testes - 200 acessos 1-53,text,true,,635,246,34,34,http://localhost:8080/api/auth/login,482,0,1
1754004380426,721,Login simultâneo,200,,Testes - 200 acessos 1-50,text,true,,635,246,36,36,http://localhost:8080/api/auth/login,721,0,1
1754004380225,922,Login simultâneo,200,,Testes - 200 acessos 1-46,text,true,,635,246,36,36,http://localhost:8080/api/auth/login,922,0,0
1754004380565,594,Criação de pedidos,201,,Testes - 200 acessos 1-31,text,true,,771,706,36,36,http://localhost:8080/api/pedidos,594,0,0
1754004380463,721,Listar restaurantes,200,,Testes - 200 acessos 1-39,text,true,,2872,396,37,37,http://localhost:8080/api/restaurantes,721,0,0
1754004380616,589,Consulta de Pedidos,200,,Testes - 200 acessos 1-30,text,true,,861,393,37,37,http://localhost:8080/api/pedidos/1,582,0,0
1754004380587,620,Criação de pedidos,201,,Testes - 200 acessos 1-37,text,true,,771,706,36,36,http://localhost:8080/api/pedidos,614,0,0
1754004380650,579,Listar restaurantes,200,,Testes - 200 acessos 1-43,text,true,,2872,396,37,37,http://localhost:8080/api/restaurantes,576,0,0
1754004380717,516,Listar restaurantes,200,,Testes - 200 acessos 1-44,text,true,,2872,396,37,37,http://localhost:8080/api/restaurantes,516,0,0
1754004380706,563,Listar restaurantes,200,,Testes - 200 acessos 1-42,text,true,,2872,396,37,37,http://localhost:8080/api/restaurantes,544,0,0
1754004380475,796,Login simultâneo,200,,Testes - 200 acessos 1-51,text,true,,635,246,37,37,http://localhost:8080/api/auth/login,796,0,1
1754004380526,837,Login simultâneo,200,,Testes - 200 acessos 1-52,text,true,,635,246,39,39,http://localhost:8080/api/auth/login,837,0,0
1754004380779,600,Criação de pedidos,201,,Testes - 200 acessos 1-36,text,true,,771,706,40,40,http://localhost:8080/api/pedidos,600,0,0
1754004380625,780,Login simultâneo,200,,Testes - 200 acessos 1-54,text,true,,635,246,40,40,http://localhost:8080/api/auth/login,780,0,0
1754004380826,611,Login simultâneo,200,,Testes - 200 acessos 1-58,text,true,,635,246,41,41,http://localhost:8080/api/auth/login,611,0,0
1754004380831,615,Listar restaurantes,200,,Testes - 200 acessos 1-49,text,true,,2872,396,41,41,http://localhost:8080/api/restaurantes,615,0,0
1754004380775,673,Login simultâneo,200,,Testes - 200 acessos 1-57,text,true,,635,246,41,41,http://localhost:8080/api/auth/login,673,0,1
1754004381160,295,Consulta de Pedidos,200,,Testes - 200 acessos 1-31,text,true,,861,393,41,41,http://localhost:8080/api/pedidos/1,295,0,0
1754004380852,607,Consulta de Pedidos,200,,Testes - 200 acessos 1-28,text,true,,861,393,40,40,http://localhost:8080/api/pedidos/1,606,0,0
1754004380676,784,Login simultâneo,200,,Testes - 200 acessos 1-55,text,true,,635,246,39,39,http://localhost:8080/api/auth/login,784,0,1
1754004380867,605,Listar restaurantes,200,,Testes - 200 acessos 1-45,text,true,,2872,396,39,39,http://localhost:8080/api/restaurantes,604,0,0
1754004381148,328,Listar restaurantes,200,,Testes - 200 acessos 1-46,text,true,,2872,396,40,40,http://localhost:8080/api/restaurantes,327,0,0
1754004380616,882,Criação de pedidos,201,,Testes - 200 acessos 1-34,text,true,,771,706,40,40,http://localhost:8080/api/pedidos,875,0,0
1754004380585,914,Criação de pedidos,201,,Testes - 200 acessos 1-33,text,true,,771,706,40,40,http://localhost:8080/api/pedidos,914,0,0
1754004380725,781,Login simultâneo,200,,Testes - 200 acessos 1-56,text,true,,635,246,40,40,http://localhost:8080/api/auth/login,780,0,1
1754004380909,601,Consulta de Pedidos,200,,Testes - 200 acessos 1-32,text,true,,861,393,40,40,http://localhost:8080/api/pedidos/1,601,0,0
1754004380925,601,Listar restaurantes,200,,Testes - 200 acessos 1-48,text,true,,2872,396,40,40,http://localhost:8080/api/restaurantes,601,0,0
1754004381207,326,Consulta de Pedidos,200,,Testes - 200 acessos 1-37,text,true,,861,393,40,40,http://localhost:8080/api/pedidos/1,326,0,0
1754004380995,585,Criação de pedidos,201,,Testes - 200 acessos 1-38,text,true,,770,706,40,40,http://localhost:8080/api/pedidos,574,0,0
1754004381006,589,Criação de pedidos,201,,Testes - 200 acessos 1-40,text,true,,771,706,40,40,http://localhost:8080/api/pedidos,587,0,0
1754004381272,341,Listar restaurantes,200,,Testes - 200 acessos 1-51,text,true,,2872,396,40,40,http://localhost:8080/api/restaurantes,320,0,0
1754004381269,376,Criação de pedidos,201,,Testes - 200 acessos 1-42,text,true,,770,706,41,41,http://localhost:8080/api/pedidos,361,0,0
1754004380975,746,Login simultâneo,200,,Testes - 200 acessos 1-61,text,true,,635,246,42,42,http://localhost:8080/api/auth/login,746,0,1
1754004380926,809,Login simultâneo,200,,Testes - 200 acessos 1-60,text,true,,635,246,43,43,http://localhost:8080/api/auth/login,809,0,1
1754004380866,880,Criação de pedidos,201,,Testes - 200 acessos 1-41,text,true,,770,706,43,43,http://localhost:8080/api/pedidos,880,0,0
1754004380865,898,Criação de pedidos,201,,Testes - 200 acessos 1-35,text,true,,771,706,43,43,http://localhost:8080/api/pedidos,898,0,0
1754004380875,908,Login simultâneo,200,,Testes - 200 acessos 1-59,text,true,,635,246,44,44,http://localhost:8080/api/auth/login,907,0,0
1754004381076,708,Login simultâneo,200,,Testes - 200 acessos 1-63,text,true,,635,246,44,44,http://localhost:8080/api/auth/login,708,0,1
1754004380946,864,Listar restaurantes,200,,Testes - 200 acessos 1-47,text,true,,2872,396,44,44,http://localhost:8080/api/restaurantes,864,0,0
1754004381184,628,Criação de pedidos,201,,Testes - 200 acessos 1-39,text,true,,771,706,44,44,http://localhost:8080/api/pedidos,626,0,0
1754004381026,829,Login simultâneo,200,,Testes - 200 acessos 1-62,text,true,,635,246,45,45,http://localhost:8080/api/auth/login,829,0,1
1754004381233,624,Criação de pedidos,201,,Testes - 200 acessos 1-44,text,true,,770,706,45,45,http://localhost:8080/api/pedidos,624,0,0
1754004381472,387,Criação de pedidos,201,,Testes - 200 acessos 1-45,text,true,,771,706,45,45,http://localhost:8080/api/pedidos,375,0,0
1754004381126,816,Login simultâneo,200,,Testes - 200 acessos 1-64,text,true,,635,246,47,47,http://localhost:8080/api/auth/login,816,0,1
1754004381057,899,Listar restaurantes,200,,Testes - 200 acessos 1-53,text,true,,2872,396,47,47,http://localhost:8080/api/restaurantes,888,0,0
1754004381226,791,Login simultâneo,200,,Testes - 200 acessos 1-66,text,true,,635,246,48,48,http://localhost:8080/api/auth/login,791,0,0
1754004381325,731,Login simultâneo,200,,Testes - 200 acessos 1-68,text,true,,635,246,49,49,http://localhost:8080/api/auth/login,731,0,0
1754004381363,704,Listar restaurantes,200,,Testes - 200 acessos 1-52,text,true,,2872,396,49,49,http://localhost:8080/api/restaurantes,703,0,0
