timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754004612116,598,Listar restaurantes,200,,Testes - 500 acessos 1-4,text,true,,2872,396,55,55,http://localhost:8080/api/restaurantes,598,0,0
1754004611925,794,Login simultâneo,200,,Testes - 500 acessos 1-16,text,true,,635,246,55,55,http://localhost:8080/api/auth/login,794,0,0
1754004611986,963,Login simultâneo,200,,Testes - 500 acessos 1-19,text,true,,635,246,67,67,http://localhost:8080/api/auth/login,963,0,1
1754004611947,1005,Login simultâneo,200,,Testes - 500 acessos 1-17,text,true,,635,246,67,67,http://localhost:8080/api/auth/login,1005,0,12
1754004612002,971,Login simultâneo,200,,Testes - 500 acessos 1-20,text,true,,635,246,68,68,http://localhost:8080/api/auth/login,971,0,1
1754004612017,992,Login simultâneo,200,,Testes - 500 acessos 1-21,text,true,,635,246,70,70,http://localhost:8080/api/auth/login,992,0,0
1754004612038,1037,Login simultâneo,200,,Testes - 500 acessos 1-22,text,true,,635,246,73,73,http://localhost:8080/api/auth/login,1037,0,1
1754004612077,998,Login simultâneo,200,,Testes - 500 acessos 1-24,text,true,,635,246,73,73,http://localhost:8080/api/auth/login,998,0,4
1754004612059,1098,Login simultâneo,200,,Testes - 500 acessos 1-23,text,true,,635,246,77,77,http://localhost:8080/api/auth/login,1098,0,0
1754004611877,1287,Login simultâneo,200,,Testes - 500 acessos 1-14,text,true,,635,246,78,78,http://localhost:8080/api/auth/login,1287,0,1
1754004612657,548,Login simultâneo,200,,Testes - 500 acessos 1-53,text,true,,635,246,80,80,http://localhost:8080/api/auth/login,548,0,6
1754004612274,966,Listar restaurantes,200,,Testes - 500 acessos 1-8,text,true,,2872,396,82,82,http://localhost:8080/api/restaurantes,942,0,0
1754004612305,947,Listar restaurantes,200,,Testes - 500 acessos 1-10,text,true,,2872,396,82,82,http://localhost:8080/api/restaurantes,947,0,0
1754004612280,989,Listar restaurantes,200,,Testes - 500 acessos 1-5,text,true,,2872,396,83,83,http://localhost:8080/api/restaurantes,980,0,0
1754004612131,1235,Login simultâneo,200,,Testes - 500 acessos 1-26,text,true,,635,246,88,88,http://localhost:8080/api/auth/login,1234,0,0
1754004612181,1302,Login simultâneo,200,,Testes - 500 acessos 1-29,text,true,,635,246,94,94,http://localhost:8080/api/auth/login,1302,0,1
1754004612159,1356,Login simultâneo,200,,Testes - 500 acessos 1-28,text,true,,635,246,95,95,http://localhost:8080/api/auth/login,1356,0,0
1754004612256,1261,Login simultâneo,200,,Testes - 500 acessos 1-33,text,true,,635,246,95,95,http://localhost:8080/api/auth/login,1261,0,1
1754004612130,1433,Login simultâneo,200,,Testes - 500 acessos 1-25,text,true,,635,246,98,98,http://localhost:8080/api/auth/login,1433,0,13
1754004612919,659,Login simultâneo,200,,Testes - 500 acessos 1-66,text,true,,635,246,99,99,http://localhost:8080/api/auth/login,659,0,0
1754004612219,1430,Login simultâneo,200,,Testes - 500 acessos 1-31,text,true,,635,246,102,102,http://localhost:8080/api/auth/login,1430,0,1
1754004612200,1470,Login simultâneo,200,,Testes - 500 acessos 1-30,text,true,,635,246,103,103,http://localhost:8080/api/auth/login,1470,0,0
1754004612376,1420,Login simultâneo,200,,Testes - 500 acessos 1-39,text,true,,635,246,110,110,http://localhost:8080/api/auth/login,1420,0,4
1754004612238,1578,Login simultâneo,200,,Testes - 500 acessos 1-32,text,true,,635,246,110,110,http://localhost:8080/api/auth/login,1578,0,0
1754004612349,1574,Login simultâneo,200,,Testes - 500 acessos 1-37,text,true,,635,246,116,116,http://localhost:8080/api/auth/login,1574,0,1
1754004612438,1533,Login simultâneo,200,,Testes - 500 acessos 1-42,text,true,,635,246,118,118,http://localhost:8080/api/auth/login,1533,0,0
1754004612397,1657,Login simultâneo,200,,Testes - 500 acessos 1-40,text,true,,635,246,122,122,http://localhost:8080/api/auth/login,1657,0,0
1754004612499,1626,Login simultâneo,200,,Testes - 500 acessos 1-45,text,true,,635,246,126,126,http://localhost:8080/api/auth/login,1626,0,1
1754004612428,1723,Login simultâneo,200,,Testes - 500 acessos 1-41,text,true,,635,246,127,127,http://localhost:8080/api/auth/login,1723,0,1
1754004612537,1648,Login simultâneo,200,,Testes - 500 acessos 1-47,text,true,,635,246,129,129,http://localhost:8080/api/auth/login,1648,0,0
1754004612478,1782,Login simultâneo,200,,Testes - 500 acessos 1-44,text,true,,635,246,133,133,http://localhost:8080/api/auth/login,1782,0,1
1754004612461,1820,Login simultâneo,200,,Testes - 500 acessos 1-43,text,true,,635,246,134,134,http://localhost:8080/api/auth/login,1820,0,1
1754004612522,1873,Login simultâneo,200,,Testes - 500 acessos 1-46,text,true,,635,246,139,139,http://localhost:8080/api/auth/login,1873,0,7
1754004612561,1858,Login simultâneo,200,,Testes - 500 acessos 1-48,text,true,,635,246,141,141,http://localhost:8080/api/auth/login,1858,0,0
1754004612581,1936,Login simultâneo,200,,Testes - 500 acessos 1-49,text,true,,635,246,146,146,http://localhost:8080/api/auth/login,1936,0,1
1754004612138,2461,Login simultâneo,200,,Testes - 500 acessos 1-27,text,true,,635,246,150,150,http://localhost:8080/api/auth/login,2461,0,1
1754004612623,2015,Login simultâneo,200,,Testes - 500 acessos 1-51,text,true,,635,246,152,152,http://localhost:8080/api/auth/login,2014,0,1
1754004613975,661,Login simultâneo,200,,Testes - 500 acessos 1-119,text,true,,635,246,152,152,http://localhost:8080/api/auth/login,661,0,1
1754004612598,2080,Login simultâneo,200,,Testes - 500 acessos 1-50,text,true,,635,246,153,153,http://localhost:8080/api/auth/login,2080,0,0
1754004612638,2059,Login simultâneo,200,,Testes - 500 acessos 1-52,text,true,,635,246,154,154,http://localhost:8080/api/auth/login,2059,0,0
1754004612697,2004,Login simultâneo,200,,Testes - 500 acessos 1-55,text,true,,635,246,155,155,http://localhost:8080/api/auth/login,2004,0,0
1754004612675,2115,Login simultâneo,200,,Testes - 500 acessos 1-54,text,true,,635,246,159,159,http://localhost:8080/api/auth/login,2115,0,0
1754004612721,2264,Login simultâneo,200,,Testes - 500 acessos 1-56,text,true,,635,246,169,169,http://localhost:8080/api/auth/login,2264,0,0
1754004612799,2221,Login simultâneo,200,,Testes - 500 acessos 1-60,text,true,,635,246,170,170,http://localhost:8080/api/auth/login,2221,0,1
1754004612186,2836,Listar restaurantes,200,,Testes - 500 acessos 1-1,text,true,,2872,396,170,170,http://localhost:8080/api/restaurantes,2835,0,0
1754004612184,2859,Listar restaurantes,200,,Testes - 500 acessos 1-3,text,true,,2872,396,172,172,http://localhost:8080/api/restaurantes,2859,0,0
1754004612972,2071,Listar restaurantes,200,,Testes - 500 acessos 1-20,text,true,,2872,396,172,172,http://localhost:8080/api/restaurantes,2055,0,0
1754004612948,2096,Listar restaurantes,200,,Testes - 500 acessos 1-19,text,true,,2872,396,172,172,http://localhost:8080/api/restaurantes,2076,0,0
1754004612876,2173,Login simultâneo,200,,Testes - 500 acessos 1-64,text,true,,635,246,172,172,http://localhost:8080/api/auth/login,2173,0,1
1754004612750,2310,Login simultâneo,200,,Testes - 500 acessos 1-57,text,true,,635,246,173,173,http://localhost:8080/api/auth/login,2310,0,3
1754004612770,2323,Login simultâneo,200,,Testes - 500 acessos 1-58,text,true,,635,246,174,174,http://localhost:8080/api/auth/login,2323,0,4
1754004612821,2282,Login simultâneo,200,,Testes - 500 acessos 1-61,text,true,,635,246,174,174,http://localhost:8080/api/auth/login,2282,0,1
1754004612190,2918,Listar restaurantes,200,,Testes - 500 acessos 1-2,text,true,,2872,396,174,174,http://localhost:8080/api/restaurantes,2917,0,0
1754004612862,2268,Login simultâneo,200,,Testes - 500 acessos 1-63,text,true,,635,246,176,176,http://localhost:8080/api/auth/login,2268,0,0
1754004612845,2298,Login simultâneo,200,,Testes - 500 acessos 1-62,text,true,,635,246,177,177,http://localhost:8080/api/auth/login,2298,0,1
1754004612901,2323,Login simultâneo,200,,Testes - 500 acessos 1-65,text,true,,635,246,181,181,http://localhost:8080/api/auth/login,2323,0,1
1754004612935,2362,Login simultâneo,200,,Testes - 500 acessos 1-67,text,true,,635,246,184,184,http://localhost:8080/api/auth/login,2362,0,1
1754004612975,2549,Login simultâneo,200,,Testes - 500 acessos 1-69,text,true,,635,246,196,196,http://localhost:8080/api/auth/login,2549,0,0
1754004613059,2501,Login simultâneo,200,,Testes - 500 acessos 1-73,text,true,,635,246,198,198,http://localhost:8080/api/auth/login,2501,0,0
1754004613084,2526,Login simultâneo,200,,Testes - 500 acessos 1-74,text,true,,635,246,200,200,http://localhost:8080/api/auth/login,2526,0,0
1754004613016,2594,Login simultâneo,200,,Testes - 500 acessos 1-71,text,true,,635,246,200,200,http://localhost:8080/api/auth/login,2594,0,0
1754004612996,2657,Login simultâneo,200,,Testes - 500 acessos 1-70,text,true,,635,246,202,202,http://localhost:8080/api/auth/login,2656,0,0
1754004613038,2621,Login simultâneo,200,,Testes - 500 acessos 1-72,text,true,,635,246,203,203,http://localhost:8080/api/auth/login,2621,0,1
1754004613105,2555,Login simultâneo,200,,Testes - 500 acessos 1-75,text,true,,635,246,203,203,http://localhost:8080/api/auth/login,2555,0,0
1754004613121,2648,Login simultâneo,200,,Testes - 500 acessos 1-76,text,true,,635,246,208,208,http://localhost:8080/api/auth/login,2648,0,0
1754004612387,3417,Listar restaurantes,200,,Testes - 500 acessos 1-6,text,true,,2872,396,210,210,http://localhost:8080/api/restaurantes,3417,0,0
1754004613239,2587,Criação de pedidos,201,,Testes - 500 acessos 1-8,text,true,,770,706,211,211,http://localhost:8080/api/pedidos,2586,0,0
1754004612298,3679,Login simultâneo,200,,Testes - 500 acessos 1-35,text,true,,635,246,219,219,http://localhost:8080/api/auth/login,3679,0,0
1754004613136,2847,Login simultâneo,200,,Testes - 500 acessos 1-77,text,true,,635,246,219,219,http://localhost:8080/api/auth/login,2847,0,1
1754004613196,2849,Login simultâneo,200,,Testes - 500 acessos 1-80,text,true,,635,246,222,222,http://localhost:8080/api/auth/login,2849,0,0
1754004613216,2874,Login simultâneo,200,,Testes - 500 acessos 1-81,text,true,,635,246,224,224,http://localhost:8080/api/auth/login,2874,0,1
1754004612276,4065,Login simultâneo,200,,Testes - 500 acessos 1-34,text,true,,635,246,237,237,http://localhost:8080/api/auth/login,4065,0,3
1754004613237,3172,Login simultâneo,200,,Testes - 500 acessos 1-82,text,true,,635,246,240,240,http://localhost:8080/api/auth/login,3171,0,1
1754004613160,3319,Login simultâneo,200,,Testes - 500 acessos 1-78,text,true,,635,246,244,244,http://localhost:8080/api/auth/login,3319,0,2
1754004612319,4178,Login simultâneo,200,,Testes - 500 acessos 1-36,text,true,,635,246,245,245,http://localhost:8080/api/auth/login,4177,0,0
1754004612357,4148,Login simultâneo,200,,Testes - 500 acessos 1-38,text,true,,635,246,245,245,http://localhost:8080/api/auth/login,4148,0,0
1754004613276,3251,Login simultâneo,200,,Testes - 500 acessos 1-84,text,true,,635,246,246,246,http://localhost:8080/api/auth/login,3251,0,1
1754004613300,3245,Login simultâneo,200,,Testes - 500 acessos 1-85,text,true,,635,246,247,247,http://localhost:8080/api/auth/login,3244,0,1
1754004613256,3347,Login simultâneo,200,,Testes - 500 acessos 1-83,text,true,,635,246,250,250,http://localhost:8080/api/auth/login,3347,0,0
1754004613337,3376,Login simultâneo,200,,Testes - 500 acessos 1-87,text,true,,635,246,255,255,http://localhost:8080/api/auth/login,3376,0,0
1754004613320,3421,Login simultâneo,200,,Testes - 500 acessos 1-86,text,true,,635,246,257,257,http://localhost:8080/api/auth/login,3421,0,0
1754004613376,3496,Login simultâneo,200,,Testes - 500 acessos 1-89,text,true,,635,246,263,263,http://localhost:8080/api/auth/login,3496,0,0
1754004613396,3497,Login simultâneo,200,,Testes - 500 acessos 1-90,text,true,,635,246,264,264,http://localhost:8080/api/auth/login,3497,0,0
1754004612502,4397,Listar restaurantes,200,,Testes - 500 acessos 1-13,text,true,,2872,396,265,265,http://localhost:8080/api/restaurantes,4393,0,0
1754004612458,4445,Listar restaurantes,200,,Testes - 500 acessos 1-9,text,true,,2872,396,265,265,http://localhost:8080/api/restaurantes,4443,0,0
1754004613418,3530,Login simultâneo,200,,Testes - 500 acessos 1-91,text,true,,635,246,267,267,http://localhost:8080/api/auth/login,3530,0,0
1754004613360,3605,Login simultâneo,200,,Testes - 500 acessos 1-88,text,true,,635,246,268,268,http://localhost:8080/api/auth/login,3605,0,0
1754004613436,3575,Login simultâneo,200,,Testes - 500 acessos 1-92,text,true,,635,246,270,270,http://localhost:8080/api/auth/login,3575,0,0
1754004613455,3562,Login simultâneo,200,,Testes - 500 acessos 1-93,text,true,,635,246,270,270,http://localhost:8080/api/auth/login,3562,0,0
1754004612523,4520,Listar restaurantes,200,,Testes - 500 acessos 1-11,text,true,,2872,396,272,272,http://localhost:8080/api/restaurantes,4517,0,0
1754004613479,3580,Login simultâneo,200,,Testes - 500 acessos 1-94,text,true,,635,246,273,273,http://localhost:8080/api/auth/login,3580,0,1
1754004615817,1301,Login simultâneo,200,,Testes - 500 acessos 1-211,text,true,,635,246,275,275,http://localhost:8080/api/auth/login,1301,0,0
1754004613536,3644,Login simultâneo,200,,Testes - 500 acessos 1-97,text,true,,635,246,279,279,http://localhost:8080/api/auth/login,3644,0,1
1754004613518,3720,Login simultâneo,200,,Testes - 500 acessos 1-96,text,true,,635,246,282,282,http://localhost:8080/api/auth/login,3720,0,0
1754004613554,3810,Login simultâneo,200,,Testes - 500 acessos 1-98,text,true,,635,246,288,288,http://localhost:8080/api/auth/login,3810,0,1
1754004613635,3748,Login simultâneo,200,,Testes - 500 acessos 1-102,text,true,,635,246,289,289,http://localhost:8080/api/auth/login,3748,0,1
1754004613655,3801,Login simultâneo,200,,Testes - 500 acessos 1-103,text,true,,635,246,293,293,http://localhost:8080/api/auth/login,3801,0,0
1754004613577,3880,Login simultâneo,200,,Testes - 500 acessos 1-99,text,true,,635,246,293,293,http://localhost:8080/api/auth/login,3880,0,1
1754004613618,3856,Login simultâneo,200,,Testes - 500 acessos 1-101,text,true,,635,246,293,293,http://localhost:8080/api/auth/login,3856,0,0
1754004613596,3929,Login simultâneo,200,,Testes - 500 acessos 1-100,text,true,,635,246,296,296,http://localhost:8080/api/auth/login,3928,0,0
1754004613697,3873,Login simultâneo,200,,Testes - 500 acessos 1-105,text,true,,635,246,298,298,http://localhost:8080/api/auth/login,3873,0,0
1754004613675,3958,Login simultâneo,200,,Testes - 500 acessos 1-104,text,true,,635,246,301,301,http://localhost:8080/api/auth/login,3958,0,1
1754004613717,3941,Login simultâneo,200,,Testes - 500 acessos 1-106,text,true,,635,246,303,303,http://localhost:8080/api/auth/login,3941,0,0
1754004613737,3980,Login simultâneo,200,,Testes - 500 acessos 1-107,text,true,,635,246,305,305,http://localhost:8080/api/auth/login,3980,0,0
1754004613796,4065,Login simultâneo,200,,Testes - 500 acessos 1-110,text,true,,635,246,313,313,http://localhost:8080/api/auth/login,4065,0,0
1754004613817,4055,Login simultâneo,200,,Testes - 500 acessos 1-111,text,true,,635,246,313,313,http://localhost:8080/api/auth/login,4055,0,0
1754004613757,4125,Login simultâneo,200,,Testes - 500 acessos 1-108,text,true,,635,246,314,314,http://localhost:8080/api/auth/login,4125,0,0
1754004613776,4113,Login simultâneo,200,,Testes - 500 acessos 1-109,text,true,,635,246,314,314,http://localhost:8080/api/auth/login,4113,0,0
1754004613875,4152,Login simultâneo,200,,Testes - 500 acessos 1-114,text,true,,635,246,321,321,http://localhost:8080/api/auth/login,4152,0,1
1754004613896,4174,Login simultâneo,200,,Testes - 500 acessos 1-115,text,true,,635,246,323,323,http://localhost:8080/api/auth/login,4174,0,1
1754004613840,4241,Login simultâneo,200,,Testes - 500 acessos 1-112,text,true,,635,246,324,324,http://localhost:8080/api/auth/login,4241,0,1
1754004613856,4254,Login simultâneo,200,,Testes - 500 acessos 1-113,text,true,,635,246,325,325,http://localhost:8080/api/auth/login,4254,0,0
1754004614125,4011,Listar restaurantes,200,,Testes - 500 acessos 1-45,text,true,,2872,396,327,327,http://localhost:8080/api/restaurantes,4007,0,0
1754004613936,4240,Login simultâneo,200,,Testes - 500 acessos 1-117,text,true,,635,246,329,329,http://localhost:8080/api/auth/login,4240,0,0
1754004613917,4319,Login simultâneo,200,,Testes - 500 acessos 1-116,text,true,,635,246,332,332,http://localhost:8080/api/auth/login,4319,0,1
1754004614020,4301,Login simultâneo,200,,Testes - 500 acessos 1-121,text,true,,635,246,336,336,http://localhost:8080/api/auth/login,4301,0,0
1754004613955,4374,Login simultâneo,200,,Testes - 500 acessos 1-118,text,true,,635,246,336,336,http://localhost:8080/api/auth/login,4374,0,1
1754004612686,5655,Listar restaurantes,200,,Testes - 500 acessos 1-18,text,true,,2872,396,337,337,http://localhost:8080/api/restaurantes,5642,0,0
1754004612668,5690,Listar restaurantes,200,,Testes - 500 acessos 1-12,text,true,,2872,396,337,337,http://localhost:8080/api/restaurantes,5690,0,0
1754004614039,4353,Login simultâneo,200,,Testes - 500 acessos 1-122,text,true,,635,246,339,339,http://localhost:8080/api/auth/login,4353,0,1
1754004616214,2189,Login simultâneo,200,,Testes - 500 acessos 1-231,text,true,,635,246,340,340,http://localhost:8080/api/auth/login,2189,0,2
1754004614056,4450,Login simultâneo,200,,Testes - 500 acessos 1-123,text,true,,635,246,345,345,http://localhost:8080/api/auth/login,4450,0,1
1754004616336,2259,Login simultâneo,200,,Testes - 500 acessos 1-237,text,true,,635,246,349,349,http://localhost:8080/api/auth/login,2259,0,1
1754004614179,4437,Login simultâneo,200,,Testes - 500 acessos 1-129,text,true,,635,246,350,350,http://localhost:8080/api/auth/login,4437,0,1
1754004614096,4544,Login simultâneo,200,,Testes - 500 acessos 1-125,text,true,,635,246,352,352,http://localhost:8080/api/auth/login,4544,0,1
1754004614136,4558,Login simultâneo,200,,Testes - 500 acessos 1-127,text,true,,635,246,354,354,http://localhost:8080/api/auth/login,4558,0,1
1754004614155,4585,Login simultâneo,200,,Testes - 500 acessos 1-128,text,true,,635,246,357,357,http://localhost:8080/api/auth/login,4585,0,1
1754004612714,6042,Criação de pedidos,201,,Testes - 500 acessos 1-4,text,true,,771,706,357,357,http://localhost:8080/api/pedidos,6041,0,0
1754004612718,6048,Listar restaurantes,200,,Testes - 500 acessos 1-16,text,true,,2872,396,358,358,http://localhost:8080/api/restaurantes,6047,0,0
1754004614219,4619,Login simultâneo,200,,Testes - 500 acessos 1-131,text,true,,635,246,361,361,http://localhost:8080/api/auth/login,4619,0,1
1754004614394,4472,Listar restaurantes,200,,Testes - 500 acessos 1-46,text,true,,2872,396,363,363,http://localhost:8080/api/restaurantes,4455,0,0
1754004614275,4608,Login simultâneo,200,,Testes - 500 acessos 1-134,text,true,,635,246,364,364,http://localhost:8080/api/auth/login,4608,0,1
1754004614235,4678,Login simultâneo,200,,Testes - 500 acessos 1-132,text,true,,635,246,365,365,http://localhost:8080/api/auth/login,4678,0,1
1754004614196,4717,Login simultâneo,200,,Testes - 500 acessos 1-130,text,true,,635,246,365,365,http://localhost:8080/api/auth/login,4717,0,1
1754004614257,4675,Login simultâneo,200,,Testes - 500 acessos 1-133,text,true,,635,246,366,366,http://localhost:8080/api/auth/login,4675,0,0
1754004614296,4856,Login simultâneo,200,,Testes - 500 acessos 1-135,text,true,,635,246,377,377,http://localhost:8080/api/auth/login,4856,0,1
1754004614339,4902,Login simultâneo,200,,Testes - 500 acessos 1-137,text,true,,635,246,382,382,http://localhost:8080/api/auth/login,4902,0,1
1754004614418,4824,Login simultâneo,200,,Testes - 500 acessos 1-141,text,true,,635,246,382,382,http://localhost:8080/api/auth/login,4824,0,1
1754004614317,4930,Login simultâneo,200,,Testes - 500 acessos 1-136,text,true,,635,246,382,382,http://localhost:8080/api/auth/login,4930,0,0
1754004614364,4941,Login simultâneo,200,,Testes - 500 acessos 1-138,text,true,,635,246,385,385,http://localhost:8080/api/auth/login,4941,0,0
1754004612776,6598,Login simultâneo,200,,Testes - 500 acessos 1-59,text,true,,635,246,388,388,http://localhost:8080/api/auth/login,6598,0,0
1754004614436,4965,Login simultâneo,200,,Testes - 500 acessos 1-142,text,true,,635,246,390,390,http://localhost:8080/api/auth/login,4965,0,0
1754004616536,2865,Login simultâneo,200,,Testes - 500 acessos 1-247,text,true,,635,246,390,390,http://localhost:8080/api/auth/login,2865,0,0
1754004614455,5032,Login simultâneo,200,,Testes - 500 acessos 1-143,text,true,,635,246,394,394,http://localhost:8080/api/auth/login,5032,0,0
1754004614478,5017,Login simultâneo,200,,Testes - 500 acessos 1-144,text,true,,635,246,394,394,http://localhost:8080/api/auth/login,5017,0,0
1754004614496,5107,Login simultâneo,200,,Testes - 500 acessos 1-145,text,true,,635,246,400,400,http://localhost:8080/api/auth/login,5107,0,0
1754004614537,5154,Login simultâneo,200,,Testes - 500 acessos 1-147,text,true,,635,246,404,404,http://localhost:8080/api/auth/login,5154,0,1
1754004614598,5135,Login simultâneo,200,,Testes - 500 acessos 1-150,text,true,,635,246,406,406,http://localhost:8080/api/auth/login,5135,0,1
1754004614556,5215,Login simultâneo,200,,Testes - 500 acessos 1-148,text,true,,635,246,408,408,http://localhost:8080/api/auth/login,5214,0,1
1754004614515,5278,Login simultâneo,200,,Testes - 500 acessos 1-146,text,true,,635,246,409,409,http://localhost:8080/api/auth/login,5278,0,1
1754004614637,5182,Login simultâneo,200,,Testes - 500 acessos 1-152,text,true,,635,246,411,411,http://localhost:8080/api/auth/login,5182,0,0
1754004612174,7651,Listar restaurantes,200,,Testes - 500 acessos 1-7,text,true,,2872,396,411,411,http://localhost:8080/api/restaurantes,7646,0,0
1754004614575,5317,Login simultâneo,200,,Testes - 500 acessos 1-149,text,true,,635,246,414,414,http://localhost:8080/api/auth/login,5317,0,0
1754004614679,5227,Login simultâneo,200,,Testes - 500 acessos 1-154,text,true,,635,246,415,415,http://localhost:8080/api/auth/login,5227,0,1
1754004614618,5297,Login simultâneo,200,,Testes - 500 acessos 1-151,text,true,,635,246,416,416,http://localhost:8080/api/auth/login,5297,0,0
1754004614658,5289,Login simultâneo,200,,Testes - 500 acessos 1-153,text,true,,635,246,417,417,http://localhost:8080/api/auth/login,5289,0,1
1754004614758,5392,Login simultâneo,200,,Testes - 500 acessos 1-158,text,true,,635,246,427,427,http://localhost:8080/api/auth/login,5392,0,0
1754004616796,3361,Login simultâneo,200,,Testes - 500 acessos 1-260,text,true,,635,246,428,428,http://localhost:8080/api/auth/login,3361,0,0
1754004614740,5437,Login simultâneo,200,,Testes - 500 acessos 1-157,text,true,,635,246,429,429,http://localhost:8080/api/auth/login,5437,0,1
1754004614700,5503,Login simultâneo,200,,Testes - 500 acessos 1-155,text,true,,635,246,430,430,http://localhost:8080/api/auth/login,5503,0,0
1754004614783,5511,Login simultâneo,200,,Testes - 500 acessos 1-159,text,true,,635,246,435,435,http://localhost:8080/api/auth/login,5511,0,2
1754004614797,5512,Login simultâneo,200,,Testes - 500 acessos 1-160,text,true,,635,246,435,435,http://localhost:8080/api/auth/login,5512,0,1
1754004614879,5531,Login simultâneo,200,,Testes - 500 acessos 1-164,text,true,,635,246,440,440,http://localhost:8080/api/auth/login,5531,0,0
1754004613008,7437,Listar restaurantes,200,,Testes - 500 acessos 1-21,text,true,,2872,396,442,442,http://localhost:8080/api/restaurantes,7422,0,0
1754004614818,5627,Login simultâneo,200,,Testes - 500 acessos 1-161,text,true,,635,246,442,442,http://localhost:8080/api/auth/login,5627,0,1
1754004615043,5428,Criação de pedidos,201,,Testes - 500 acessos 1-3,text,true,,771,706,443,443,http://localhost:8080/api/pedidos,5428,0,0
1754004614858,5613,Login simultâneo,200,,Testes - 500 acessos 1-163,text,true,,635,246,443,443,http://localhost:8080/api/auth/login,5613,0,1
1754004614840,5699,Login simultâneo,200,,Testes - 500 acessos 1-162,text,true,,635,246,446,446,http://localhost:8080/api/auth/login,5699,0,0
1754004614916,5693,Login simultâneo,200,,Testes - 500 acessos 1-166,text,true,,635,246,450,450,http://localhost:8080/api/auth/login,5693,0,0
1754004614900,5721,Login simultâneo,200,,Testes - 500 acessos 1-165,text,true,,635,246,451,451,http://localhost:8080/api/auth/login,5721,0,0
1754004614936,5794,Login simultâneo,200,,Testes - 500 acessos 1-167,text,true,,635,246,456,456,http://localhost:8080/api/auth/login,5794,0,1
1754004613074,7688,Listar restaurantes,200,,Testes - 500 acessos 1-24,text,true,,2872,396,458,458,http://localhost:8080/api/restaurantes,7688,0,0
1754004612956,7806,Login simultâneo,200,,Testes - 500 acessos 1-68,text,true,,635,246,458,458,http://localhost:8080/api/auth/login,7806,0,0
1754004614960,5819,Login simultâneo,200,,Testes - 500 acessos 1-168,text,true,,635,246,459,459,http://localhost:8080/api/auth/login,5819,0,1
1754004613074,7724,Listar restaurantes,200,,Testes - 500 acessos 1-22,text,true,,2872,396,460,460,http://localhost:8080/api/restaurantes,7709,0,0
1754004614979,5840,Login simultâneo,200,,Testes - 500 acessos 1-169,text,true,,635,246,461,461,http://localhost:8080/api/auth/login,5840,0,0
1754004614995,6015,Login simultâneo,200,,Testes - 500 acessos 1-170,text,true,,635,246,470,470,http://localhost:8080/api/auth/login,6015,0,0
1754004617018,4003,Login simultâneo,200,,Testes - 500 acessos 1-271,text,true,,635,246,471,471,http://localhost:8080/api/auth/login,4003,0,1
1754004615083,5947,Login simultâneo,200,,Testes - 500 acessos 1-174,text,true,,635,246,471,471,http://localhost:8080/api/auth/login,5947,0,1
