timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1754004138164,77,Consulta de Pedidos,200,,Testes - 100 acessos 1-13,text,true,,861,393,8,8,http://localhost:8080/api/pedidos/1,73,0,0
1754004138195,62,Criação de pedidos,201,,Testes - 100 acessos 1-14,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,61,0,0
1754004137816,465,Login simultâneo,200,,Testes - 100 acessos 1-16,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,465,0,1
1754004138215,73,Listar restaurantes,200,,Testes - 100 acessos 1-15,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,68,0,0
1754004137915,416,Login simultâneo,200,,Testes - 100 acessos 1-17,text,true,,635,246,8,8,http://localhost:8080/api/auth/login,416,0,1
1754004138257,86,Consulta de Pedidos,200,,Testes - 100 acessos 1-14,text,true,,861,393,8,8,http://localhost:8080/api/pedidos/1,86,0,0
1754004138282,64,Listar restaurantes,200,,Testes - 100 acessos 1-16,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,61,0,0
1754004138290,90,Criação de pedidos,201,,Testes - 100 acessos 1-15,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,90,0,0
1754004138335,60,Listar restaurantes,200,,Testes - 100 acessos 1-17,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,60,0,0
1754004138347,90,Criação de pedidos,201,,Testes - 100 acessos 1-16,text,true,,770,706,8,8,http://localhost:8080/api/pedidos,87,0,0
1754004138380,73,Consulta de Pedidos,200,,Testes - 100 acessos 1-15,text,true,,861,393,8,8,http://localhost:8080/api/pedidos/1,65,0,0
1754004138017,449,Login simultâneo,200,,Testes - 100 acessos 1-18,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,449,0,0
1754004138437,69,Consulta de Pedidos,200,,Testes - 100 acessos 1-16,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,58,0,0
1754004138395,123,Criação de pedidos,201,,Testes - 100 acessos 1-17,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,118,0,0
1754004138117,420,Login simultâneo,200,,Testes - 100 acessos 1-19,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,420,0,1
1754004138466,99,Listar restaurantes,200,,Testes - 100 acessos 1-18,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,86,0,0
1754004138518,92,Consulta de Pedidos,200,,Testes - 100 acessos 1-17,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,79,0,0
1754004138538,90,Listar restaurantes,200,,Testes - 100 acessos 1-19,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,84,0,0
1754004138216,420,Login simultâneo,200,,Testes - 100 acessos 1-20,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,420,0,2
1754004138565,115,Criação de pedidos,201,,Testes - 100 acessos 1-18,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,115,0,0
1754004138637,59,Listar restaurantes,200,,Testes - 100 acessos 1-20,text,true,,2872,396,7,7,http://localhost:8080/api/restaurantes,57,0,0
1754004138629,100,Criação de pedidos,201,,Testes - 100 acessos 1-19,text,true,,770,706,8,8,http://localhost:8080/api/pedidos,95,0,0
1754004138680,56,Consulta de Pedidos,200,,Testes - 100 acessos 1-18,text,true,,861,393,8,8,http://localhost:8080/api/pedidos/1,49,0,0
1754004138696,79,Criação de pedidos,201,,Testes - 100 acessos 1-20,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,79,0,0
1754004138729,82,Consulta de Pedidos,200,,Testes - 100 acessos 1-19,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,78,0,0
1754004138317,508,Login simultâneo,200,,Testes - 100 acessos 1-21,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,508,0,0
1754004138776,57,Consulta de Pedidos,200,,Testes - 100 acessos 1-20,text,true,,861,393,7,7,http://localhost:8080/api/pedidos/1,57,0,0
1754004138416,450,Login simultâneo,200,,Testes - 100 acessos 1-22,text,true,,635,246,6,6,http://localhost:8080/api/auth/login,450,0,0
1754004138826,64,Listar restaurantes,200,,Testes - 100 acessos 1-21,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,64,0,0
1754004138867,39,Listar restaurantes,200,,Testes - 100 acessos 1-22,text,true,,2872,396,6,6,http://localhost:8080/api/restaurantes,39,0,0
1754004138891,60,Criação de pedidos,201,,Testes - 100 acessos 1-21,text,true,,770,706,7,7,http://localhost:8080/api/pedidos,56,0,0
1754004138516,460,Login simultâneo,200,,Testes - 100 acessos 1-23,text,true,,635,246,7,7,http://localhost:8080/api/auth/login,460,0,1
1754004138906,76,Criação de pedidos,201,,Testes - 100 acessos 1-22,text,true,,769,706,7,7,http://localhost:8080/api/pedidos,66,0,0
